"V1","V2"
"90","186768"
"247990","344184"
"75366","196468"
"243265","215247"
"45051","60613"
"221531","238420"
"57550","224913"
"161485","286092"
"5785","53920"
"54976","54977"
"142653","400417"
"49822","238138"
"142207","279714"
"26310","401914"
"251408","40488"
"104114","108447"
"275668","275670"
"192227","132461"
"34580","167137"
"184667","192672"
"370496","383431"
"170604","329296"
"68056","357567"
"375260","376852"
"56160","137824"
"6318","142813"
"32209","69968"
"43505","88046"
"1959","7708"
"35509","397681"
"61540","65409"
"248309","288983"
"199448","225301"
"144139","272960"
"51254","124065"
"129362","78344"
"363077","369396"
"202217","202218"
"16259","402469"
"90146","265325"
"230796","382724"
"4264","169986"
"186610","253080"
"291227","306579"
"7708","295228"
"32209","43977"
"71439","340601"
"56904","228132"
"85462","108789"
"392362","397494"
"154403","269983"
"860","29524"
"17346","365714"
"106057","124690"
"40243","159040"
"78948","138693"
"298917","329335"
"103400","242055"
"80527","80532"
"131341","82722"
"173435","339777"
"191027","168703"
"28901","58161"
"259952","326935"
"407","36017"
"7626","249720"
"328688","328691"
"318947","341791"
"37885","75600"
"7750","147500"
"322717","340350"
"239370","179969"
"78488","237976"
"318944","318947"
"55158","284272"
"45159","85400"
"75627","281078"
"94479","138901"
"38022","86545"
"94283","400427"
"10132","237301"
"82531","87046"
"255546","310116"
"148037","196274"
"66096","222402"
"159929","255106"
"213697","268831"
"237402","390778"
"390942","390945"
"159231","333534"
"407","10378"
"64286","64922"
"3330","297500"
"1112","3337"
"68141","159881"
"166494","280989"
"188895","188898"
"3177","271395"
"67640","335860"
"190679","391883"
"48157","218982"
"260444","303224"
"103035","220496"
"28862","177716"
"144945","359650"
"35285","182952"
"11637","59577"
"322758","340730"
"143990","142207"
"38166","253417"
"206632","387586"
"87235","245137"
"260482","335712"
"35460","100855"
"13933","207201"
"336329","372202"
"78295","93095"
"376678","390782"
"121013","346018"
"244227","377446"
"69687","178524"
"18453","213256"
"341522","360004"
"34577","103329"
"289847","84308"
"211572","277302"
"75207","145988"
"125536","356384"
"35328","236261"
"33081","60349"
"123312","142957"
"8927","177760"
"121475","218685"
"147049","175496"
"317172","336892"
"7335","385871"
"84521","251445"
"42176","56905"
"115214","148185"
"193163","251066"
"11487","53934"
"294246","193559"
"216879","128929"
"137513","275151"
"54744","173435"
"28888","257995"
"75207","256238"
"148311","264090"
"71222","240628"
"207201","207202"
"82969","137808"
"395793","348101"
"88503","88504"
"44597","200295"
"39671","127600"
"318694","341482"
"14702","218982"
"8006","183560"
"42392","229093"
"50515","76732"
"193865","256238"
"296858","391096"
"135867","169353"
"131220","227214"
"214046","214048"
"89358","202080"
"12640","25966"
"226152","18478"
"60697","166770"
"106216","229518"
"18906","185822"
"127919","249356"
"314500","106349"
"219234","348101"
"11056","93007"
"45905","192157"
"29413","100001"
