"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews","from_degree","from_closeness","from_betweenness","from_transitivity","from_eigenvec_centrality","from_pagerank","to_degree","to_closeness","to_betweenness","to_transitivity","to_eigenvec_centrality","to_pagerank","same_community"
98906,121645,1,1,115161,4,447,18408,4.5,67,2,8.36708055825161e-07,0,1,3.05294965096925e-10,7.87943411058031e-06,2,8.36708055825161e-07,0,1,3.0529496518416e-10,7.87943411057709e-06,1
98955,243917,1,2,9559,4,148,217937,3.5,68,6,1.00096392826292e-06,0.000138023331891906,0.2,1.09662374587705e-09,1.75426433290179e-05,5,1.04835868963551e-06,0.000157179257900526,0.3,1.08847810791433e-08,1.43733753926547e-05,0
98996,108768,1,1,632438,4,120,681679,4,38,3,1.19220204486495e-06,0.000455693446739782,0,1.13133862821675e-05,8.93681008985929e-06,4,1.11969544283955e-06,0.00043287025944405,0.5,1.48266534320623e-06,1.04980346268987e-05,0
99022,149367,1,1,3837,3.5,108,131380,4.5,454,1,7.8501007560432e-07,0,NA,1.80373898750961e-12,5.16729229998563e-06,2,8.32164142712822e-07,1.44370331081058e-05,0,2.49979989484712e-11,8.4208379186052e-06,1
99140,136477,1,1,560050,3.5,38,638668,4,157,7,8.25015799052552e-07,0.000320996733150695,0.0476190476190476,2.01163440568263e-12,2.21886354379932e-05,9,7.82340386914262e-07,0.0001738804826061,0.111111111111111,2.17392684589526e-13,2.78427424899965e-05,1
99140,242329,1,2,560050,3.5,38,469091,4.5,444,7,8.25015799052552e-07,0.000320996733150695,0.0476190476190476,2.01163440568263e-12,2.21886354379932e-05,1,7.78645794806588e-07,0,NA,1.4556186246326e-13,4.28277048776494e-06,1
99414,113712,1,1,72727,4,125,156802,4.5,2160,4,9.5671898962821e-07,1.2908406663861e-06,0.666666666666667,4.43595431238118e-08,1.20895953082407e-05,3,9.47585268460382e-07,0,1,4.15990404105778e-08,9.37521346780535e-06,1
99738,100010,1,2,8076,4.5,114,1105443,3,84,3,8.99164137018228e-07,1.56631830020491e-06,0.666666666666667,9.93755934024699e-10,9.28767525795116e-06,3,8.75833903355232e-07,3.6386420231498e-07,0.666666666666667,9.77715659434845e-10,9.28982802283172e-06,1
99779,109212,1,1,21705,4.5,101,37587,4,80,2,1.29383680836336e-06,0.000145324406841745,0,0.00124347589446598,6.49971531863805e-06,4,1.18407653870746e-06,0.000132327123463589,0,9.13563287778566e-05,1.335721670101e-05,1
100240,130791,1,1,31982,4,76,563149,4,144,5,9.80130788652438e-07,5.27396478185892e-05,0.4,5.41874015232435e-09,1.58132828614542e-05,4,9.38374154172997e-07,1.55685784754521e-06,0.833333333333333,1.03161326676225e-09,1.1908854288512e-05,1
100267,104366,1,2,30746,3.5,91,1401,4.5,264,6,1.00565783095696e-06,1.97218897848194e-05,0.4,9.74966657826451e-09,1.53354646986597e-05,4,1.01528099424437e-06,3.86639150200395e-05,0.166666666666667,9.10000262343174e-09,1.094558956162e-05,1
100383,100385,1,0,271886,5,80,278461,4.5,584,11,8.90433097754417e-07,9.36095950137793e-05,0.309090909090909,3.75017284679241e-09,2.2791551641846e-05,5,8.89705044983487e-07,5.00015000350007e-11,0.9,3.11113599681501e-09,1.02763932163463e-05,1
100412,100414,1,0,515567,4.5,39,2639070,3.5,68,3,1.08059160229042e-06,4.79615923310668e-06,0.333333333333333,6.92309134289303e-07,1.15120700557399e-05,2,1.05726350601266e-06,0,1,1.25447915799839e-07,8.01235815455762e-06,1
100474,113230,1,1,16150,4.5,39,275987,4,74,3,7.95238746576497e-07,9.06853868358303e-06,0.333333333333333,4.78034270743358e-13,1.02710465951685e-05,3,7.90239592742123e-07,2.6503375337966e-07,0.666666666666667,8.07200538708203e-13,9.74267895472737e-06,1
100605,109905,1,1,15049,4.5,116,262401,4,166,5,9.33467130288675e-07,0.000889759598452624,0.1,1.53501363251791e-08,1.62371043248172e-05,2,8.74540975305586e-07,0,1,1.19390150854278e-09,7.56303290399634e-06,1
100605,98300,1,2,15049,4.5,116,2110,4,275,5,9.33467130288675e-07,0.000889759598452624,0.1,1.53501363251791e-08,1.62371043248172e-05,4,8.91953243810959e-07,4.75276822194601e-05,0.333333333333333,1.14524610310939e-09,1.30673405765555e-05,1
100674,100675,1,1,59663,4,45,497202,4.5,47,4,8.25049152303248e-07,6.66686667133343e-11,0.833333333333333,5.36174412369086e-12,1.02224129674341e-05,4,8.25049833009914e-07,2.88682660422076e-05,0.5,5.04867392137705e-12,1.07301026165485e-05,1
101019,173562,1,0,331183,3.5,56,317539,4.5,48,14,8.49474769749864e-07,0.000499143599583482,0.0549450549450549,2.95401371044923e-11,4.00719213295197e-05,1,8.00396356275628e-07,0,NA,2.13229859480935e-12,4.02137426530038e-06,1
101019,253400,1,1,331183,3.5,56,56595,4.5,33,14,8.49474769749864e-07,0.000499143599583482,0.0549450549450549,2.95401371044923e-11,4.00719213295197e-05,1,8.00396356275628e-07,0,NA,2.1322983052535e-12,4.02137426530038e-06,1
101289,138693,1,1,414771,3,109,182290,4.5,38,2,0.142857142857143,6.00018000420009e-10,0,0,1.30223146663534e-05,2,0.166666666666667,8.00024000560012e-10,0,0,1.2657403650967e-05,1
101426,101427,1,1,379050,4.5,38,164179,4.5,96,1,1,0,NA,0,1.05895745638439e-05,1,1,0,NA,0,1.05895745638358e-05,1
101538,117738,1,1,19143,4,39,367688,4.5,63,6,9.10453278269119e-07,2.29666046932263e-05,0.333333333333333,1.90364213982712e-09,1.65634018436427e-05,7,9.16058785324372e-07,1.90278058878514e-05,0.238095238095238,4.54150791811124e-09,1.85538278279433e-05,1
101538,134740,1,0,19143,4,39,121145,3.5,35,6,9.10453278269119e-07,2.29666046932263e-05,0.333333333333333,1.90364213982712e-09,1.65634018436427e-05,4,9.24025684217919e-07,2.2794154855258e-05,0.5,2.60930376837528e-09,1.08946771432742e-05,1
101538,218769,1,2,19143,4,39,644175,3.5,47,6,9.10453278269119e-07,2.29666046932263e-05,0.333333333333333,1.90364213982712e-09,1.65634018436427e-05,4,8.8703203516195e-07,3.6921710474765e-06,0.5,1.47809939051063e-09,1.20924075892091e-05,1
101647,199442,1,1,854,4.5,126,759682,4,300,4,0.03125,4.40013200308007e-09,0.333333333333333,0,1.58591577938934e-05,2,0.0232558139534884,0,1,0,8.62349081003492e-06,1
101935,157978,1,0,22927,4,37,125082,3.5,141,4,8.55946732722929e-07,3.16676166888338e-10,0.666666666666667,6.77930031226543e-10,9.23067502666011e-06,5,8.55954791891711e-07,1.03486740586951e-08,0.4,1.22126093899957e-09,1.13980136439918e-05,1
101985,145308,1,1,1209706,4,1155,362912,4,52,10,0.0555555555555556,9.72695847347548e-09,0.244444444444444,1.95034459520277e-17,2.49424079069133e-05,3,0.0344827586206897,0,1,6.37821784555833e-16,8.1728056872734e-06,1
101985,157047,1,4,1209706,4,1155,402491,4.5,398,10,0.0555555555555556,9.72695847347548e-09,0.244444444444444,1.95034459520277e-17,2.49424079069133e-05,3,0.037037037037037,7.13354733832677e-10,0.666666666666667,7.28731922155487e-16,8.45732153159988e-06,1
102213,133568,1,1,505992,3,1176,17869,3.5,359,5,1.16135251113447e-06,0.00153722298145408,0.1,1.71987827184506e-06,1.47936510895576e-05,6,1.07349005572487e-06,0.000367652821344076,0.133333333333333,1.36782751585487e-07,1.90395139341715e-05,1
102314,102555,1,2,1424066,4.5,41,80871,5,60,2,1.04770735438177e-06,7.66265602986964e-06,0,5.59262424678589e-07,8.0558286896934e-06,3,1.07148405899591e-06,8.33983109951247e-05,0,2.42451310803236e-06,1.14151073523637e-05,1
102339,118373,1,1,483091,4,41,1180451,3.5,76,3,7.6287310216244e-07,3.00009000210004e-10,0.666666666666667,1.18784896805779e-12,1.07524844817817e-05,5,8.07327302598383e-07,6.4963448890474e-05,0.3,7.93691313991643e-12,1.77763036190055e-05,1
102383,118433,1,3,8559,4.5,63,23256,4.5,77,6,1.09642871239798e-06,0.000644659655093084,0.266666666666667,1.71316161440389e-07,1.583572265709e-05,6,1.02666980143179e-06,3.25148197159357e-05,0.266666666666667,1.44101133610994e-08,1.587571708444e-05,1
102400,124781,1,1,469953,3,33,102535,4.5,65,3,7.1625131253053e-07,3.00646085989187e-05,0.333333333333333,3.6380250329024e-13,8.1997015063999e-06,5,7.16255416681589e-07,6.49544819548011e-05,0.3,4.21851880596226e-13,1.2927151880713e-05,1
102539,123551,1,1,315762,3.5,696,94499,4,36,9,1.21617365013846e-06,0.00132329501382793,0.0833333333333333,0.000181291746160157,2.70877261179925e-05,3,1.14050184362123e-06,0.00027644865130335,0,1.33563328055995e-05,9.38484024264601e-06,0
102539,218493,1,3,315762,3.5,696,1386765,4.5,177,9,1.21617365013846e-06,0.00132329501382793,0.0833333333333333,0.000181291746160157,2.70877261179925e-05,2,1.12001272334454e-06,0.000397141265329762,0,1.31783446896303e-05,6.47478876920247e-06,1
102545,107066,1,1,185691,4.5,40,30879,4.5,87,7,1.0755799258065e-06,0.000172654782700927,0.285714285714286,1.82591667541204e-08,1.76160460779324e-05,5,1.07370098286588e-06,0.00010131946148904,0.2,1.55783096368537e-08,1.27934844832767e-05,1
102545,250555,1,1,185691,4.5,40,45552,4.5,521,7,1.0755799258065e-06,0.000172654782700927,0.285714285714286,1.82591667541204e-08,1.76160460779324e-05,3,1.01362925901674e-06,0.000117729248378009,0.333333333333333,3.08144454613562e-09,8.37560680345104e-06,1
102598,121660,1,1,137422,3.5,90,235721,5,441,2,9.50967181171611e-07,0,1,4.43491392404092e-09,8.38376473703828e-06,3,1.02105517884292e-06,2.88736662042114e-05,0.333333333333333,5.70202317558819e-08,1.14078654325399e-05,1
103542,129115,1,1,135816,3.5,33,190800,3.5,43,4,8.49248245453125e-07,2.58038730572931e-05,0.333333333333333,2.16082211452953e-10,1.22990906202085e-05,2,8.4839805479294e-07,0,1,1.96087531886976e-10,6.57970620141837e-06,1
103574,118528,1,1,44833,4.5,47,133289,4.5,239,4,1.20409391932571e-06,0.000215892146216981,0.166666666666667,0.000150808501547273,1.37014906714772e-05,4,1.10797431272353e-06,0.000145555380531082,0.333333333333333,1.18659315546241e-05,1.36630383145058e-05,1
104042,112424,1,0,952610,4,43,527354,5,124,4,1.17999391123142e-06,7.25006262221363e-05,0,2.38580159771015e-05,1.68502526025537e-05,1,1.0873761070848e-06,0,NA,1.72171514882323e-06,5.16911486262163e-06,1
104042,194941,1,3,952610,4,43,99360,4.5,230,4,1.17999391123142e-06,7.25006262221363e-05,0,2.38580159771015e-05,1.68502526025537e-05,3,1.28890561601955e-06,0.000400628027688141,0,0.000325408308704936,1.00983849355794e-05,1
104344,147342,1,1,84933,4.5,40,379660,4,36,4,1.04563463225553e-06,5.65415295679189e-05,0.333333333333333,4.6728983836989e-07,1.24545157234601e-05,3,9.72257601596058e-07,1.68427052777634e-05,0.333333333333333,6.78295157022104e-08,9.75460891270146e-06,1
104663,126730,1,3,658685,3,70,10309,4.5,45,4,1.02141290003636e-06,8.66177985166319e-05,0.166666666666667,1.06745667111479e-08,1.52855035365852e-05,2,9.51277470515155e-07,0,1,8.30245307495831e-10,8.4114881497355e-06,1
104914,116807,1,1,123477,3.5,46,234123,3,83,1,1.0703589769937e-06,0,NA,7.7304226958904e-07,4.96458356301129e-06,3,1.15998111550744e-06,4.67157794724e-05,0,1.07121406434916e-05,1.19158142768185e-05,1
105007,157524,1,1,755007,4,67,35718,4,41,11,1.08573389096626e-06,0.000309362452798033,0.163636363636364,1.04529802750096e-06,3.07190625337357e-05,3,1.00682932329994e-06,0,1,8.81578244065097e-08,9.14349675189148e-06,1
105516,105519,1,1,6967,4,78,148854,4,100,5,0.2,1.40004200098002e-09,0.3,0,1.96127206164153e-05,3,0.142857142857143,0,1,7.06851508494382e-17,1.13598431293041e-05,1
105526,130446,1,3,970362,4,427,193032,3.5,46,3,1.09209053430529e-06,0.00012218974839156,0.333333333333333,1.75562848917359e-07,8.38119532287374e-06,3,1.18177886081245e-06,0.000958453855581322,0,2.26297147677487e-06,8.85811271230345e-06,0
106150,117332,1,1,557319,4.5,120,100472,4.5,44,4,9.64688540657763e-07,2.58320814923093e-06,0.666666666666667,3.58609046442247e-08,1.2387565018221e-05,3,9.6468761003468e-07,2.58314148056422e-06,0.666666666666667,3.35994032852421e-08,9.58718462845891e-06,1
106411,177259,1,0,4441,4,51,130096,3.5,33,4,0.0303030303030303,8.00024000560012e-10,0.5,0,1.30773256474223e-05,2,0.0256410256410256,0,1,1.16307288413155e-16,7.14012220134102e-06,1
106437,108530,1,5,209574,4.5,66,260878,4.5,141,2,9.15889305618523e-07,0,1,7.90424216746376e-10,7.5165871593065e-06,5,9.80725795932538e-07,5.7746132372422e-05,0.3,1.01055368223072e-08,1.70195818185897e-05,1
106647,155306,1,2,678860,3,44,363721,5,33,1,1.24691699772313e-06,0,NA,0.000453756017028529,4.19881932301146e-06,5,1.37024780931631e-06,1.90182354895599e-05,0.3,0.00628775225208512,1.53551949319544e-05,1
106827,114080,1,1,972895,5,72,116364,4,54,3,0.333333333333333,4.00012000280006e-10,0.333333333333333,0,1.55343072410361e-05,2,0.25,0,1,0,1.04170838890406e-05,1
106974,210884,1,3,831338,4,249,571014,3.5,97,9,1.01889126290553e-06,6.75616396036193e-05,0.111111111111111,8.591361617856e-08,2.57464271554334e-05,4,1.06888310266836e-06,8.80220361087556e-05,0.166666666666667,8.63244678945797e-07,1.4615149295386e-05,1
106999,195339,1,2,23267,5,75,376840,4.5,227,12,9.04228625165587e-07,0.000139876861018166,0.0757575757575758,4.88002649856281e-10,3.68729621360697e-05,3,8.48827260257229e-07,1.00003000070001e-10,0.666666666666667,4.09396747687665e-11,9.99789152471236e-06,1
107066,136130,1,1,30879,4.5,87,457923,4,119,5,1.07370098286588e-06,0.00010131946148904,0.2,1.55783096368537e-08,1.27934844832767e-05,6,1.02519940128355e-06,3.94544456676898e-05,0.6,8.92933560155095e-09,1.38931810428468e-05,1
107066,250555,1,1,30879,4.5,87,45552,4.5,521,5,1.07370098286588e-06,0.00010131946148904,0.2,1.55783096368537e-08,1.27934844832767e-05,3,1.01362925901674e-06,0.000117729248378009,0.333333333333333,3.08144454613562e-09,8.37560680345104e-06,1
107251,164111,1,3,597784,4,64,329162,4,48,11,1.13176711854355e-06,0.00012891473610524,0.127272727272727,1.63937916784692e-06,2.56555277910578e-05,5,1.05896418477231e-06,4.90109029296e-06,0.7,1.47627696858354e-07,1.15941875416437e-05,1
107644,154264,1,2,135097,4.5,43,7131,4.5,69,3,7.55835046559439e-07,1.54591619220191e-05,0.333333333333333,1.61982029820875e-12,1.02506346962444e-05,5,7.65172412473841e-07,4.74167352850208e-05,0.2,2.30728730468392e-12,1.78090372988448e-05,1
107713,119908,1,1,433941,4.5,36,105470,4,68,6,1.03070787986481e-06,2.8873582868378e-05,0.333333333333333,2.40861516568014e-07,1.69151285040193e-05,3,1.0307036304474e-06,7.21801653905257e-06,0.666666666666667,2.21906338826368e-07,9.2595501444694e-06,1
107965,202075,1,0,378842,3.5,41,36459,4,204,4,0.0833333333333333,2.80008400196004e-09,0.166666666666667,0,1.53632822246172e-05,3,0.0714285714285714,1.30003900091002e-09,0.333333333333333,0,1.16482031641153e-05,1
108504,172048,1,2,82717,4.5,398,138326,3,218,5,1.30550688915985e-06,0.000519664695290403,0.1,5.33035398751939e-05,1.49992098949381e-05,1,1.19307681386451e-06,0,NA,3.84665314077013e-06,4.13830186671865e-06,1
108530,111644,1,4,260878,4.5,141,243640,4.5,36,5,9.80725795932538e-07,5.7746132372422e-05,0.3,1.01055368223072e-08,1.70195818185897e-05,2,9.15889305618523e-07,0,1,7.90424216647631e-10,7.51658715929929e-06,1
108944,140672,1,1,502872,3,84,45196,4,571,8,1.12587381881763e-06,1.98045294092233e-05,0.5,4.96640808193549e-06,1.67225978655336e-05,5,1.0465702845206e-06,3.00009000210004e-10,0.8,1.24522494395387e-06,1.081578204279e-05,1
109212,113769,1,1,37587,4,80,58229,3.5,141,4,1.18407653870746e-06,0.000132327123463589,0,9.13563287778566e-05,1.335721670101e-05,2,1.09128012615198e-06,1.1393626855341e-06,0,8.88830682075276e-06,6.8149944262008e-06,1
109281,158196,1,2,11161,4.5,96,186306,3.5,74,6,1.18910023163673e-06,3.99254881589769e-05,0.4,3.72120498683285e-05,1.58110951743834e-05,4,1.09536703558628e-06,1.24864188674288e-08,0.666666666666667,3.82369610177742e-06,1.10861477977732e-05,1
109281,185315,1,1,11161,4.5,96,282771,4.5,47,6,1.18910023163673e-06,3.99254881589769e-05,0.4,3.72120498683285e-05,1.58110951743834e-05,4,1.1894000666064e-06,5.74635693975785e-05,0.5,3.65267784916565e-05,1.12404013267261e-05,1
109378,109379,1,1,996,3.5,709,17032,4.5,74,2,0.25,4.00012000280006e-10,0,0,1.37478687320086e-05,2,0.25,4.00012000280006e-10,0,0,1.37478687319982e-05,1
109407,141790,1,1,128618,4.5,146,164314,2.5,196,1,9.69987613258179e-07,0,NA,7.01062803556995e-08,5.18913887590338e-06,2,1.04301606870555e-06,1.44370331081058e-05,0,9.71471247406868e-07,8.47224162664386e-06,1
109524,186556,1,1,14000,4.5,129,56321,4.5,69,3,7.07436215782195e-07,0,1,1.11864784881169e-14,1.07984787867581e-05,4,7.45501457828101e-07,0.000115485064528839,0.5,1.29754860568335e-13,1.38892780613352e-05,1
109554,109556,1,1,451476,4,44,441,4.5,384,7,6.68919587838507e-07,7.93944318170756e-05,0.571428571428571,6.43392503628453e-16,1.55192773496247e-05,6,6.38112412435024e-07,6.5001950045501e-10,0.8,8.75636220268425e-16,1.30542083695373e-05,1
109808,155753,1,3,1212740,4,41,31746,4.5,165,2,0.125,6.66686667133343e-11,0,0,7.0296710487051e-06,4,0.166666666666667,4.00012000280006e-10,0.5,0,1.25107543021133e-05,1
109971,113769,1,1,330882,4.5,53,58229,3.5,141,15,1.09170424858542e-06,0.000332172974878261,0.0761904761904762,3.1810018616966e-05,4.21438181057818e-05,2,1.09128012615198e-06,1.1393626855341e-06,0,8.88830682075276e-06,6.8149944262008e-06,1
109971,150048,1,1,330882,4.5,53,127812,4.5,60,15,1.09170424858542e-06,0.000332172974878261,0.0761904761904762,3.1810018616966e-05,4.21438181057818e-05,2,1.0119603594888e-06,0,1,2.47411667248284e-06,6.91580152563281e-06,1
109971,178609,1,1,330882,4.5,53,135844,4.5,36,15,1.09170424858542e-06,0.000332172974878261,0.0761904761904762,3.1810018616966e-05,4.21438181057818e-05,4,1.18385645977197e-06,0.000121192121636582,0.666666666666667,0.00012434700488534,1.076444103451e-05,1
109971,213358,1,1,330882,4.5,53,474798,4.5,1173,15,1.09170424858542e-06,0.000332172974878261,0.0761904761904762,3.1810018616966e-05,4.21438181057818e-05,2,1.0119603594888e-06,0,1,2.47411667248245e-06,6.91580152562955e-06,1
110148,114458,1,4,129757,4,99,559186,4.5,99,4,1.19333451075672e-06,4.81221103204257e-06,0.833333333333333,4.11871703965836e-06,1.05903499248572e-05,4,1.19333451075672e-06,4.81221103204257e-06,0.833333333333333,4.11871703965575e-06,1.05903499248537e-05,1
110148,124701,1,1,129757,4,99,574403,4.5,50,4,1.19333451075672e-06,4.81221103204257e-06,0.833333333333333,4.11871703965836e-06,1.05903499248572e-05,4,1.19333451075672e-06,4.81221103204257e-06,0.833333333333333,4.11871703965609e-06,1.059034992485e-05,1
110148,155138,1,3,129757,4,99,46345,4,166,4,1.19333451075672e-06,4.81221103204257e-06,0.833333333333333,4.11871703965836e-06,1.05903499248572e-05,3,1.09869705516228e-06,0,1,8.91682384505092e-07,8.33978426166403e-06,1
110171,117629,1,2,14304,3.5,114,646806,3.5,38,4,1.03737560569768e-06,3.49389594305522e-06,0.333333333333333,9.1169019994855e-07,1.28607847745443e-05,3,1.04220513932198e-06,1.25754457830222e-05,0,1.31984798461891e-06,9.72477155204109e-06,1
110271,110272,1,1,241040,3.5,35,16064,4.5,38,4,9.88659091560707e-07,1.86672266797336e-09,0.5,2.42763299940638e-08,1.15752074151333e-05,8,1.06462372471386e-06,0.000245387694915103,0.285714285714286,2.69027540125297e-07,2.17991382765055e-05,1
110271,110273,1,0,241040,3.5,35,1715,4,267,4,9.88659091560707e-07,1.86672266797336e-09,0.5,2.42763299940638e-08,1.15752074151333e-05,3,9.88650294617788e-07,6.66686667133343e-11,0.666666666666667,2.30471131658064e-08,8.75804295847894e-06,1
110272,110273,1,0,16064,4.5,38,1715,4,267,8,1.06462372471386e-06,0.000245387694915103,0.285714285714286,2.69027540125297e-07,2.17991382765055e-05,3,9.88650294617788e-07,6.66686667133343e-11,0.666666666666667,2.30471131658064e-08,8.75804295847894e-06,1
110345,188286,1,2,2074340,4.5,826,903,4.5,263,6,1.08596734713381e-06,6.55972222071145e-05,0,3.13030365538077e-07,2.51216914656807e-05,1,1.00702804875224e-06,0,NA,2.25898554307041e-08,5.14734247555124e-06,1
110345,219695,1,1,2074340,4.5,826,498360,4,58,6,1.08596734713381e-06,6.55972222071145e-05,0,3.13030365538077e-07,2.51216914656807e-05,3,1.11873466634298e-06,6.39550233215778e-05,0,4.06386716495009e-07,1.27117052180177e-05,1
110480,133344,1,1,26219,4.5,50,36559,4,37,7,1.00917033079594e-06,0.000506718516700054,0.0476190476190476,2.09253897359066e-08,2.55741938031067e-05,2,9.40649706752454e-07,0,1,1.6275332163656e-09,8.16325913656822e-06,1
110480,169695,1,1,26219,4.5,50,23863,4,38,7,1.00917033079594e-06,0.000506718516700054,0.0476190476190476,2.09253897359066e-08,2.55741938031067e-05,1,9.40648821931415e-07,0,NA,1.5100824173225e-09,4.69387400352807e-06,1
110918,158671,1,2,138247,4,35,60471,4,215,3,1.04031209362809e-06,0.000115512721726336,0,6.09294753653014e-08,9.85555627287496e-06,3,1.04813233299583e-06,1.48845808762865e-05,0,7.27570644848893e-08,9.81059535725889e-06,1
110918,158672,1,1,138247,4,35,57056,4.5,146,3,1.04031209362809e-06,0.000115512721726336,0,6.09294753653014e-08,9.85555627287496e-06,4,9.67661713206357e-07,0.000101051231516735,0.333333333333333,4.47473089947199e-09,1.41523232598411e-05,1
110979,128608,1,2,24097,4,365,7499,4.5,254,3,5.69903509636783e-07,7.21841655105285e-06,0.666666666666667,0,1.18392177705591e-05,2,5.4738582215982e-07,0,1,0,8.29732625455153e-06,1
111097,160922,1,1,966603,4.5,46,174050,4.5,35,5,1.00281087889354e-06,0.000234939318536333,0.4,6.72008092080309e-08,1.49702446805634e-05,3,1.00048223243603e-06,0,1,6.64907291448894e-08,9.44798661384408e-06,1
112704,136957,1,0,1091898,4.5,225,1172088,5,38,1,0.2,0,NA,0,5.98982323621036e-06,3,0.333333333333333,4.00012000280006e-10,0.333333333333333,0,1.55343072410361e-05,1
